Student ID,Name,LongName,Age,Gender,Height(cm),Weight(lbs),Born,Day Joined,Month Joined,Year Joined,Marital Status,FavouriteMovie,Movie Duration,Genre,Credit Amount($),Car Make,Car Model,Skill Level
553862,Pankaj Bhel,Pankaj Bhel,31,Female,162.16,139,2013,07,Feb,20,div/dep/mar,Gold Statue,145 min,"Comedies, Dramas, International Movies",7678,Audi,A4,1
554165,Subrat Behera,Subrat Behera,45,Male,182.4,159,0,04,Jul,17,single,Hostel: Part III,88 min,"Cult Movies, Horror Movies",6631,Ford,Transit,1
555206,Niranjan Behera,Niranjan Jayaram Behera,44,Male,195.1,209,0,22,Aug,07,single,I Am Sam,132 min,Dramas,6685,Audi,RS4,1
557487,Madhusmita Behera,Madhusmita Somanth Behera,22,Female,177.4,170,0,01,Jan,18,div/dep/mar,Love Jones,109 min,"Comedies, Dramas, Independent Movies",874,Audi,Q7,1
559511,Jayanta Behera,Jayanta Behera,33,Male,190.02,192,0,06,Jul,15,single,Million Dollar Baby,133 min,"Dramas, Sports Movies",3590,Ford,Focus,0
560078,Gangotra Behera,Gangotra Harekrushna Behera,21,Female,184.94,161,0,25,Aug,18,div/dep/mar,Mosquita y Mari,85 min,"Dramas, Independent Movies, LGBTQ Movies",1322,Ford,C-Max,1
560406,Deepak Behera,Deepak Rasananda Behera,46,Male,179.94,168,0,10,Feb,20,single,Never Back Down 2: The Beatdown,104 min,"Action & Adventure, Dramas, Sports Movies",4428,BMW,X1,2
563442,Akshay Beerala,Akshay Raghunath Beerala,32,Male,182.4,181,0,02,Aug,17,single,Ninja Assassin,99 min,Action & Adventure,3595,Dacia,Sandero,1
563496,Ankush Bedi,Ankush Satnam Singh,40,Male,184.94,190,0,28,Sep,20,single,Ouran High School Host Club,1 Season,"Anime Series, Romantic TV Shows, Teen TV Shows",5007,Audi,A1,2
564049,Angad Bedi,Angad Singh Bedi,30,Male,179.94,168,2022,01,Jul,19,single,Population 436,93 min,"Horror Movies, Thrillers",6742,Fiat,500,1
564184,Bayiravi Mani,Bayiravi Mani,43,Male,179.94,154,2007,03,Aug,16,single,The Girl King,106 min,"Dramas, International Movies, LGBTQ Movies",6768,BMW,140,2
564447,Jagdeep Baweja,Jagdeep Kanwakleetsingh Baweja,33,Male,182.4,165,2007,01,Jul,18,div/sep,Sniper: Legacy,98 min,Action & Adventure,9277,Ford,Ranger,1
564751,Simrat Bawa,Simratjeet Singh Bawa,28,Male,177.4,170,2020,24,Aug,12,single,Starsky & Hutch,101 min,"Action & Adventure, Comedies",2181,Fiat,500,1
565814,Rahul Batham,Rahul Rajendrakumar Batham,35,Female,169.78,148,2019,07,Jul,17,div/dep/mar,Streets of Fire,94 min,"Action & Adventure, Classic Movies, Cult Movies",4817,BMW,318,unemp/unskilled
566712,Basukinath,Basukinath Yudhisthi Mishra,32,Male,190.02,179,2016,15,Jul,18,div/sep,Swordfish,99 min,Action & Adventure,4057,Ford,Transit,1
566911,Subhojyoti Basu,Subhojyoti Basu,38,Female,177.4,143,2006,17,Aug,18,div/dep/mar,Seven Souls in the Skull Castle: Season Moon Jogen,204 min,"Action & Adventure, Dramas, International Movies",4274,Ford,B-Max,1
567195,Jayojit Basu,Jayojit Jayaditya Basu,41,Male,177.4,187,2017,02,Feb,15,single,The Four Seasons,108 min,"Comedies, Romantic Movies",3512,Fiat,500C,1
568661,Gitimoy Basu,Gitimoy Malay Basu,39,Male,190.02,179,2005,20,Aug,20,single,The Interpreter,128 min,Thrillers,451,Ford,Mustang,1
568684,Ranjit Baskaran,Ranjit Baskaran,43,Male,182.4,174,2010,01,Jan,08,single,The Meddler,104 min,"Comedies, Dramas, Independent Movies",3202,BMW,320,2
568743,Basil Thampi,Basil Thampi,29,Male,187.48,203,2017,01,Aug,19,single,Super Monsters: Once Upon a Rhyme,25 min,Children & Family Movies,7824,Ford,S-Max,1
570218,Abdul Basheer,Mohd Abdul Basheer,33,Male,174.86,168,2010,31,Jan,18,single,Seven Souls in the Skull Castle: Season Moon Kagen,212 min,"Action & Adventure, Dramas, International Movies",2442,Fiat,500C,2
570750,Shaik Basha,Shaik Mahaboob Basha,26,Male,187.48,159,2016,24,Aug,20,single,The Mirror Has Two Faces,127 min,"Comedies, Dramas, Romantic Movies",1829,Kia,Ceed,1
571564,Mohamad Basha,Mohamad Haroon Basha,34,Male,187.48,181,2021,28,Aug,20,single,The Outlaw Josey Wales,136 min,"Action & Adventure, Classic Movies",2171,Ford,Kuga,0
573612,DM Basha,Dudekula Moshin Basha,36,Male,177.4,157,2015,21,Aug,20,single,One Lagos Night,103 min,"Comedies, International Movies",4707,BMW,330,1
573671,Debojit Baruah,Debojit Baruah,28,Male,169.78,170,2020,06,Jan,18,single,The Wedding Guest,97 min,"Dramas, Romantic Movies, Thrillers",1169,Audi,A5,1
573795,Bichitra Baruah,Bichitra Baruah,35,Male,174.86,163,2017,04,Jan,16,single,The Wind,88 min,Horror Movies,2296,Dacia,Sandero,2
573870,Sanjoy Barua,Sanjoy Barua,39,Female,192.56,174,2020,01,Jul,18,div/dep/mar,Then Came You,97 min,"Comedies, Dramas, Independent Movies",885,Honda,CR-V,2
575061,A Barthakur,Ananta Barthakur,28,Female,187.48,170,2008,01,Aug,20,div/dep/mar,Welcome Home,97 min,Thrillers,1592,Audi,A1,1
576227,Avi Barot,Avi Arunbhai Barot,31,Female,187.48,183,2011,27,Feb,18,div/dep/mar,Dog Gone Trouble,88 min,"Children & Family Movies, Comedies",2186,Ford,Puma,0
576426,Aditya Barooah,Aditya Diganta Barooah,21,Male,172.32,152,2021,01,Jan,10,single,Bo Burnham: Inside,88 min,Stand-Up Comedy,4153,Dacia,Spring,1
576916,Nirupama Bhuban Baro,Nirupama Bhuban Baro,27,Male,190.02,183,2018,09,Aug,18,single,Collateral Beauty,97 min,Dramas,2625,Land,Rover,1
577324,Sekhar Barman,Sekhar Jyoti Barman,33,Male,167.24,148,2017,01,Jul,20,div/sep,The Least Expected Day: Inside the Movistar Team 2019,2 Seasons,"Docuseries, International TV Shows, Spanish-Language TV Shows",3485,Alfa,Romeo,1
577703,Sukumar Barman,Sukumar Barman,30,Male,187.48,168,2020,05,Jul,17,single,Word of Honor,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",10477,Ford,Focus,1
577824,Mrinal Barman,Mrinal Barman,34,Male,174.86,165,2018,05,Oct,20,mar/wid,Blue Miracle,97 min,"Children & Family Movies, Dramas, Faith & Spirituality",1386,Ford,Kuga,1
578267,Jitendra Barman,Jitendra Barman,28,Male,177.4,154,2016,08,Aug,16,single,Ghost Lab,118 min,"Horror Movies, International Movies, Thrillers",1278,Ford,S-Max,2
578941,Bhaskar Barman,Bhaskar Jyoti Barman,26,Male,182.4,165,2003,06,Jan,17,single,A Place in the Stars,110 min,"Dramas, International Movies, Thrillers",1107,Honda,CR-V,2
579716,Manoj Barik,Manoj Kumar Barik,30,Male,184.94,176,2014,28,Aug,18,single,Soy Rada: Serendipity,70 min,Stand-Up Comedy,3763,BMW,X3,0
580323,Kameswar Barik,Kameswar Kartik Barik,26,Male,187.48,181,2011,09,Jul,18,mar/wid,The Day I lost My Shadow,91 min,"Dramas, Independent Movies, International Movies",3711,Audi,A6,1
581180,Jyotikamal Barik,Jyotikamal Narayan Barik,45,Female,184.94,190,2020,01,Jul,19,div/dep/mar,Baggio: The Divine Ponytail,92 min,"Dramas, International Movies, Sports Movies",5064,Audi,A4,0
581421,Bhavesh  Baria,Bhavesh Prakashbhai Baria,30,Female,187.48,194,2011,01,Aug,19,div/dep/mar,Gatao - The Last Stray,120 min,"Action & Adventure, Dramas, International Movies",3195,Ford,Fiesta,0
581542,Himalaya Barad,Himalaya Ranjitsinh Barad,33,Female,179.94,157,0,27,Jul,19,div/dep/mar,Nail Bomber: Manhunt,73 min,"Documentaries, International Movies",4454,Audi,A4,1
582272,Bapi Roy,Bapi Roy,33,Female,187.48,181,0,01,Jul,17,div/dep/mar,Home,94 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",4736,Ford,Fiesta,0
582372,Neeraj Bansal,Neeraj Bansal,42,Female,174.86,143,0,01,Sep,20,div/dep/mar,99 Songs,131 min,"Dramas, International Movies, Music & Musicals",4922,Audi,A1,1
583337,Deepak Bansal,Deepak Narinder Bansal,38,Male,184.94,185,0,10,Jan,14,div/sep,Army of the Dead,148 min,"Action & Adventure, Horror Movies",1267,Kia,Sorento,1
583352,Likhit Bannur,M Likhit Bannur,27,Male,190.02,176,0,20,Jul,17,single,Oxygen,102 min,"Dramas, International Movies, Thrillers",3161,BMW,218,1
584122,Soumya Banik,Soumya Banik,21,Female,182.4,168,2006,01,Jul,19,div/dep/mar,678,99 min,"Dramas, Independent Movies, International Movies",18424,Ford,Mondeo,2
585369,Rajesh Banik,Rajesh Banik,22,Male,172.32,168,2010,01,Jul,16,single,Asmaa,92 min,"Dramas, International Movies",2848,Kia,Sportage,1
585491,Joydeep Banik,Joydeep Ratish Banik,31,Male,174.86,143,2008,01,Jul,16,single,Hating Peter Tatchell,91 min,"Documentaries, International Movies, LGBTQ Movies",14896,Audi,A5,2
585937,Sandip Banerjee,Sandip Tanpan Banerjee,33,Male,179.94,161,2015,30,Jul,19,div/sep,Spy Kids: All the Time in the World,88 min,"Children & Family Movies, Comedies",2359,BMW,X1,1
586847,Suvojit Banerjee,Suvojit Swapan Banerjee,38,Male,190.02,179,2011,01,Jul,20,single,Sabotage,109 min,"Action & Adventure, Dramas",2360,Ford,Focus,2
587519,Rohan Banerjee,Rohan Bijesh Banerjee,46,Female,184.94,187,2018,01,Jul,17,div/dep/mar,Small Town Crime,92 min,Thrillers,2342,BMW,530,1
587554,Kathakali Banerjee,Kathakali Banerjee,33,Male,187.48,187,2022,01,Jan,19,single,The Last Days,87 min,Documentaries,12749,BMW,X2,2
587641,Chandra Banerjee,Chandra Banerjee,30,Female,174.86,152,2006,01,Jan,19,div/dep/mar,Taxi No. 9211,116 min,"Dramas, International Movies, Thrillers",1366,Land,Rover,1
587698,Amit Banerjee,Amit Ajoy Banerjee,26,Male,184.94,170,2017,17,Jul,17,single,Love or Money,116 min,"Dramas, International Movies, Romantic Movies",2002,Audi,TT,1
587740,Avirup Banerjee,Avirup Banerjee,29,Male,179.94,165,2022,30,Jan,14,div/sep,Amy Tan: Unintended Memoir,101 min,Documentaries,6872,BMW,X5,1
588677,Ahmed Banday,Ahmed Omer Farooq Banday,29,Male,174.86,183,2014,01,Jan,20,single,Sardar Ka Grandson,140 min,"Comedies, Dramas, International Movies",697,BMW,118,1
590903,Swapnil Bandiwar,Swapnil Surendra Bandiwar,30,Female,184.94,174,2008,11,Jul,16,div/dep/mar,Sleight,89 min,"Dramas, Independent Movies, Sci-Fi & Fantasy",1049,BMW,320,1
591135,Saurabh Bandekar,Saurabh Sushant Bandekar,33,Male,184.94,165,2008,01,Sep,20,single,Ahaan,81 min,"Dramas, Independent Movies, International Movies",10297,Fiat,500,1
591565,Bandeep Singh,Bandeep Singh,31,Male,182.4,172,2019,04,Aug,17,single,Strain,107 min,"Dramas, International Movies",1867,BMW,X1,1
591710,Sameer Bandarkar,Sameer Prakash Bandarkar,29,Male,179.94,176,2010,03,Sep,20,single,Little Singham Future mein Satakli,47 min,"Children & Family Movies, Comedies",1344,BMW,X5,0
592785,Karanpal Bamrah,Karanpal Singh Bamrah,21,Male,182.4,170,2005,28,Sep,20,single,Cinema Bandi,99 min,"Comedies, Independent Movies, International Movies",1747,Audi,Allroad,0
592831,Sanjay Bamel,Sanjay Bamel,32,Female,182.4,163,2013,27,Aug,15,div/dep/mar,Ferry,107 min,"Dramas, International Movies, Thrillers",1670,Ford,Focus,1
592853,Manish Bamaniya,Manish Virchand Bamaniya,46,Male,172.32,154,2018,05,Jul,14,single,Halston,1 Season,TV Dramas,3355,Audi,A6,1
593000,Arun Bamal,Arun Bamal,26,Male,182.4,170,2005,01,Jan,19,single,The Mystic River,1 Season,"International TV Shows, TV Horror, TV Sci-Fi & Fantasy",522,Ford,Focus,1
593292,Baltej Singh,Baltej Singh Dhanda,42,Female,187.48,181,2016,25,Jul,18,div/dep/mar,I Am All Girls,107 min,"Dramas, International Movies, Thrillers",1236,Ford,Edge,1
593320,Amit Baloria,Amit Baloria,34,Male,182.4,181,2007,27,Jan,17,single,Jungle Beat: The Movie,90 min,"Children & Family Movies, Comedies",1919,Jaguar,XF,2
594020,Balmukund Singh,Balmukund Singh,31,Female,187.48,174,2019,21,Sep,20,div/dep/mar,Wave of Cinema: Filosofi Kopi,64 min,"Documentaries, International Movies, Music & Musicals",745,Audi,A4,0
594036,Akash Balmiki,Akash Prakash Balmiki,50,Male,172.32,148,2019,18,Jul,15,mar/wid,Table Manners,104 min,"Comedies, Dramas, International Movies",7462,BMW,X5,2
594640,Surakshith Ballal,Surakshith Vijay Ballal,35,Male,190.02,190,2003,10,Jul,15,single,The Strange House,100 min,"Horror Movies, International Movies, Thrillers",2505,Audi,A6,1
594732,Akshay Ballal,Akshay Ballal,32,Male,179.94,170,2013,17,Aug,18,single,The Woman in the Window,102 min,"Dramas, Thrillers",6842,BMW,X1,2
595321,Baljit Singh,Baljit Singh,34,Male,174.86,161,2012,21,Jan,20,single,Layer Cake,105 min,"Independent Movies, International Movies, Thrillers",3527,Audi,A5,2
595604,Savan Baliarsingh,Savan Baliarsingh,24,Male,174.86,157,2007,10,Aug,18,single,Tottaa Pataaka Item Maal,107 min,"Dramas, Independent Movies, International Movies",1546,Ford,Kuga,0
596448,Treyaksh Bali,Treyaksh Bali,31,Male,187.48,176,2012,20,Jan,20,single,Dance of the Forty One,99 min,"Dramas, Independent Movies, International Movies",929,Audi,A3,1
597544,Abhinav Bali,Abhinav Bali,32,Male,187.48,183,2011,14,Jan,15,single,Use For My Talent,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1455,BMW,440,0
597624,Ravi Balhara,Ravi Jagbeersingh Balhara,30,Female,172.32,152,2007,01,Jan,10,div/dep/mar,Illegal Woman,119 min,"Dramas, International Movies",1845,Hyundai,i30,1
598612,Anil Balgotra,Anil Balgotra,40,Female,192.56,183,2008,01,Jul,12,div/dep/mar,Dear Affy,126 min,"Comedies, Dramas, International Movies",3355,Ford,Grand,1
599595,Dimple Baldha,Dimple Amrut Baldha,47,Male,172.32,154,2010,09,Aug,19,single,Deadly Switch,86 min,"Independent Movies, Thrillers",3461,Ford,Fiesta,1
599847,DR Balasubramaniam,DR Balasubramaniam,46,Male,187.48,194,2022,10,Aug,18,single,Nayattu,122 min,"Dramas, International Movies, Thrillers",5580,Citroen,C1,2
600286,Gurunathan Sowndari,Gurunathan Bala Sowndari,44,Male,172.32,143,2015,18,Aug,20,mar/wid,Sleepless,95 min,Action & Adventure,3501,Citroen,Jumper,0
600775,Shanker Balakrishna,Shanker Balakrishna,22,Male,174.86,157,2016,10,Aug,18,single,Super Me,104 min,"Action & Adventure, Dramas, International Movies",3621,Ford,Fiesta,1
600877,Singikulam Bajaj,Singikulam Kumar Bajaj,29,Male,179.94,181,2012,26,Aug,16,mar/wid,Have You Ever Seen Fireflies? - Theatre Play,118 min,"Dramas, International Movies",3590,BMW,118,unemp/unskilled
602070,Lakshmipathy Balaji,Lakshmipathy Balaji,36,Male,174.86,152,2006,04,Jan,17,single,In Our Mothers' Gardens,85 min,Documentaries,3138,Audi,A6,1
602142,Ganesan Balaji,Ganesan Balaji,36,Female,182.4,172,2022,31,Aug,17,div/dep/mar,Milestone,98 min,"Dramas, Independent Movies, International Movies",3298,BMW,116,1
602250,Arjun Balaji,Arjun Balaji,34,Female,179.94,159,2006,15,Jul,17,div/dep/mar,Monster,99 min,Dramas,10974,Hyundai,BAYON,2
602453,Jyoti Bala,Jyoti Bala Kumar,33,Female,177.4,159,2007,01,Dec,11,div/dep/mar,Sab Jholmaal Hai,2 Seasons,"Kids' TV, TV Comedies",1893,Audi,Q2,1
602888,V Bakshi,Vivek Bakshi,29,Female,167.24,143,2004,15,Aug,17,div/dep/mar,Time to Dance,107 min,"Dramas, International Movies, Romantic Movies",1231,Dacia,Duster,2
606269,Harmanjit Bajwa,Harmanjit Bajwa,45,Male,187.48,196,2014,04,Jul,17,single,Unrest,97 min,Documentaries,3877,BMW,i8,0
607735,Prashant Bajpai,Prashant Bajpai,47,Male,195.1,198,2007,05,Sep,20,single,And Tomorrow the Entire World,112 min,"Dramas, International Movies, Thrillers",1832,Audi,A3,0
607781,Anand Bais,Anandsingh Pradeepsingh Bais,19,Male,177.4,143,0,01,Jul,19,single,"Money, Explained",1 Season,Docuseries,4006,Jaguar,F-Pace,0
607891,S Bairwa,Sandip Bairwa,34,Male,190.02,172,0,01,Feb,16,single,Dead Man Down,118 min,Action & Adventure,3069,Fiat,500,1
609213,Ankush Bains,Ankush Katkar Singh Bains,24,Male,182.4,174,0,29,Aug,17,mar/wid,Framing John DeLorean,109 min,"Documentaries, Dramas",1740,Ford,Transit,1
609559,Thabaarak Baik,Thabaarak Thoolath Baik,34,Male,192.56,183,0,27,Feb,19,div/sep,Dead Again in Tombstone,99 min,"Action & Adventure, Horror Movies",2353,BMW,X6,1
609983,Salman Baig,Salman Baig,29,Male,174.86,154,0,12,Aug,19,single,The Sons of Sam: A Descent into Darkness,1 Season,"Crime TV Shows, Docuseries",3556,Audi,A1,1
610118,Mirza Maqbool Baig,Mirza Maqbool Baig,42,Male,187.48,176,0,12,Aug,20,single,The Clovehitch Killer,109 min,"Dramas, Independent Movies, Thrillers",5057,Audi,A3,1
610596,Navin Kumar Baheti,Navin Kumar Baheti,36,Male,179.94,170,0,12,Jul,15,mar/wid,Aliens Stole My Body,88 min,"Children & Family Movies, Comedies",6991,Kia,XCeed,0
611009,Shakti Prasad Bahadur,Shakti Prasad Kharka Bahadur,33,Female,184.94,187,2022,19,Jul,19,div/dep/mar,Au coeur des gangs,97 min,"Action & Adventure, Dramas",1715,BMW,116,1
611408,Sangram Bagul,Sangram Prabhakar Bagul,29,Male,174.86,143,2020,10,Jan,20,single,Best of the Best,97 min,"Action & Adventure, Sports Movies",2520,BMW,118,0
612936,Arun Kumar Bafna,Arun Kumar Bafna,39,Female,174.86,148,2019,01,Jan,20,div/dep/mar,Due Date,95 min,"Action & Adventure, Comedies",3094,Ford,Grand,2
613528,Neha Badwaik,Neha Sudhakar Badwaik,39,Male,187.48,176,2004,31,Aug,16,mar/wid,Fun with Dick & Jane,91 min,Comedies,3576,Audi,RS4,1
613556,S Badrinath,Subramaniam Badrinath,38,Male,179.94,159,2010,27,Aug,18,single,Green Zone,115 min,Action & Adventure,1868,BMW,320,0
613818,Ayush Badoni,Ayush Badoni,24,Male,169.78,163,2015,27,Dec,17,single,Hachi: A Dog's Tale,93 min,"Children & Family Movies, Dramas",1514,Citroen,DS3,1
614269,Sayed Badiuzzama,Sayed AbdulAzim Badiuzzama,33,Male,179.94,165,2011,31,Jan,16,single,JT LeRoy,109 min,"Dramas, Independent Movies",7393,Fiat,Talento,0
616585,Manisha Badhan,Manisha Badhan,31,Female,179.94,154,2013,01,Jul,17,div/dep/mar,Madagascar 3: Europe's Most Wanted,96 min,"Children & Family Movies, Comedies",1193,BMW,320,unemp/unskilled
618836,Satyajeet Bachhav,Satyajeet Sunil Bachhav,32,Male,197.64,216,2008,01,Jul,11,single,Mystic River,138 min,"Dramas, Thrillers",7297,Audi,A1,1
618916,Hitshu Bachani,Hitshu Nitin Bachani,28,Female,169.78,152,2019,05,Aug,19,div/dep/mar,Never Back Down,113 min,"Action & Adventure, Dramas, Sports Movies",2831,Ferrari,812,1
619122,Babul Kumar,Babul Pawan Kumar,38,Female,182.4,170,2012,01,Jul,17,div/dep/mar,S.M.A.R.T Chase,94 min,Action & Adventure,4689,Jaguar,XF,0
619471,KV Babu,Karat Veettil Babu,24,Female,182.4,187,2008,08,Aug,17,div/dep/mar,Sitting in Limbo,89 min,"Dramas, International Movies",753,BMW,525,1
620214,Babloo Kumar,Babloo Kumar,29,Male,174.86,143,2009,17,Jan,20,single,Stargate,121 min,"Action & Adventure, Sci-Fi & Fantasy",2427,Dacia,Dokker,1
621430,Siddharth Babar,Siddharth Ajitsinh Babar,30,Male,177.4,170,2003,15,Jul,20,single,State of Play,127 min,"Dramas, Thrillers",2538,Ford,Kuga,0
622410,Kocher Baba,Kocher Lakota Lohit Baba,35,Male,182.4,172,2014,14,Aug,17,mar/wid,Swiped,94 min,Comedies,1696,Citroen,Grand,1
623423,Ayan Bhattacharjee,Ayan Pijush Bhattacharjee,39,Male,179.94,165,2010,01,Jul,17,single,The Darkest Hour,89 min,"Action & Adventure, Sci-Fi & Fantasy",5307,Jeep,Gladiator,1
623747,Ashok Bhudania,Ashok Om Prakash Bhudania,49,Male,182.4,183,2003,26,Jul,18,single,The Lovely Bones,136 min,"Dramas, International Movies, Sci-Fi & Fantasy",5180,Audi,Q5,2
624222,Vijay Boon,Vijay Boon,48,Female,187.48,187,2009,10,Aug,18,div/dep/mar,The Sweetest Thing,89 min,"Comedies, Romantic Movies",2975,Jeep,Compass,2
625197,Birinder Singh,Birinder Singh,36,Male,182.4,181,2008,01,Jul,15,single,The Whole Nine Yards,99 min,"Action & Adventure, Comedies",6054,Ford,Focus,1
625365,Jitender Tarsemlal Billa,Jitender Tarsemlal Billa,25,Male,174.86,148,2004,30,Jan,17,single,The Whole Truth,93 min,"Dramas, Thrillers",2028,BMW,330,0
627432,Gopesh Bhowmik,Gopesh Bhowmik,42,Female,179.94,170,2015,17,Aug,16,div/dep/mar,The Yeti Adventures,85 min,"Children & Family Movies, Comedies",7405,Audi,A4,1
627949,Rohan  Bhosale,Rohan Udaysingh Bhosale,20,Male,177.4,139,2005,13,Aug,20,div/sep,Under Siege,102 min,Action & Adventure,6289,Jaguar,E-Pace,1
628078,Bhavesh Patel,Bhavesh Patel,27,Female,177.4,159,2016,01,Jul,14,div/dep/mar,Motu Patlu in Dragon's World,78 min,"Children & Family Movies, Comedies",1409,Kia,,1
628227,Ankit Bawne,Ankit Ramdas Bawne,24,Male,182.4,168,2007,01,Jul,19,single,Zack and Miri Make a Porno,101 min,"Comedies, Independent Movies, Romantic Movies",6579,Audi,A4,2
629315,Sanjib Barik,Sanjib Udhab Barik,27,Male,177.4,161,2022,27,Jul,20,single,The Disciple,128 min,"Dramas, Independent Movies, International Movies",1743,BMW,218,0
629770,Abhisek Banerjee,Abhisek Banerjee,45,Male,174.86,161,2018,25,Aug,20,single,The Strangers: Prey at Night,85 min,Horror Movies,2757,Kia,Sportage,0
629774,Siddharth Balihar,Siddharth Balihar,26,Male,187.48,181,2017,03,Jul,17,single,The Innocent,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1569,BMW,123,0
629855,Ajit Dwivedy,Ajit Dwarika Dwivedy,46,Male,179.94,174,2017,20,Jul,19,mar/wid,Get the Grift,95 min,"Comedies, International Movies",5198,Ford,Kuga,0
629949,Eklavya Dwivedi,Eklavya Rakesh Dwivedi,39,Male,187.48,174,2011,05,Oct,20,single,August: Osage County,121 min,Dramas,5752,BMW,640,2
630034,Dwarkanth Yadav,Dwarkanath Yadav,48,Male,182.4,154,2004,10,Jul,15,single,Battle: Los Angeles,116 min,"Action & Adventure, Sci-Fi & Fantasy",7129,BMW,530,1
633276,Sanjib Dutta,Sanjib Dilip Dutta,32,Female,197.64,212,2014,13,Jul,18,div/dep/mar,Between Worlds,91 min,Thrillers,1736,Audi,A3,0
633950,Rasudeb Dutta,Rasudeb Dutta,28,Male,182.4,168,2013,07,Jul,17,div/sep,One,149 min,"Dramas, International Movies",3857,BMW,X2,2
634353,Raman Dutta,Raman Dutta,30,Male,164.7,137,2006,01,Jan,19,single,The Mitchells vs. The Machines,114 min,"Children & Family Movies, Comedies",804,Hyundai,i30,1
635114,Rajib Datta,Rajib Datta,37,Male,177.4,154,2021,01,Jan,20,single,Things Heard & Seen,121 min,"Horror Movies, Thrillers",5202,Ford,Mondeo,1
170420,Priyabrota Dutta,Priyabrota Ranjan Dutta,34,Female,182.4,165,2006,15,Jul,20,div/dep/mar,InuYasha the Movie 4: Fire on the Mystic Island,88 min,"Action & Adventure, Anime Features, International Movies",8133,Alfa,Romeo,1
170761,Prinann Dutta,Prinann Dutta,33,Male,184.94,179,2015,12,Jul,18,single,InuYasha the Movie: Affections Touching Across Time,100 min,"Action & Adventure, Anime Features, International Movies",730,BMW,520,0
171776,Mrinmoy Dutta,Mrinmoy Khirud Dutta,32,Male,179.94,168,1982,01,Jul,20,single,I Heart Arlo,1 Season,"Kids' TV, TV Comedies",1164,Ford,C-Max,2
172700,J Dutta,Jayanta Dutta,31,Female,174.86,154,1925,09,Jun,18,div/dep/mar,Nailed It,6 Seasons,Reality TV,5954,Audi,A4,0
172870,Dibyajyoti Dutta,Dibyajyoti Dutta,32,Male,179.94,143,1974,01,Jul,20,single,Cat People,1 Season,Docuseries,1977,Audi,A3,2
173072,Deeptanu Dutta,Deeptanu Dutta,27,Male,182.4,165,2001,19,Jul,13,single,RIDE ON TIME,3 Seasons,"Docuseries, International TV Shows",1526,BMW,X3,2
170420,Anubhav Dutt,Anubhav Dutt,29,Female,182.4,165,2006,15,Jul,20,div/dep/mar,InuYasha the Movie 4: Fire on the Mystic Island,88 min,"Action & Adventure, Anime Features, International Movies",8133,Alfa,Romeo,1
170761,Dushyant Sharma,Dushyant Sharma,37,Male,184.94,179,2015,12,Jul,18,single,InuYasha the Movie: Affections Touching Across Time,100 min,"Action & Adventure, Anime Features, International Movies",6520,BMW,520,0
170420,T Dushyanth,Tamilmani Dushyanth,32,Female,182.4,165,2006,15,Jul,20,div/dep/mar,InuYasha the Movie 4: Fire on the Mystic Island,88 min,"Action & Adventure, Anime Features, International Movies",8133,Alfa,Romeo,1
170761,Durga Prasad,Podium Durga Prasad,31,Male,184.94,179,2015,12,Jul,18,single,InuYasha the Movie: Affections Touching Across Time,100 min,"Action & Adventure, Anime Features, International Movies",730,BMW,520,0
170420,Garry Dumenil,Garry Anthony Dumenil,31,Female,182.4,165,2006,15,Jul,20,div/dep/mar,InuYasha the Movie 4: Fire on the Mystic Island,88 min,"Action & Adventure, Anime Features, International Movies",8133,Alfa,Romeo,1
170420,Faisal Dudhat,Faisal Dudhat,32,Female,182.4,165,2006,15,Jul,20,div/dep/mar,InuYasha the Movie 4: Fire on the Mystic Island,88 min,"Action & Adventure, Anime Features, International Movies",8133,Alfa,Romeo,1
613818,Krishna Dudakiya,Krishna Dineshbhai Dudakiya,30,Male,169.78,163,2015,27,Dec,17,single,Hachi: A Dog's Tale,93 min,"Children & Family Movies, Dramas",1514,Citroen,DS3,1
613818,Samar Dubhashi,Samar Shravan Dubhashi,40,Male,169.78,163,2015,27,Dec,17,single,Hachi: A Dog's Tale,93 min,"Children & Family Movies, Dramas",4605,Citroen,DS3,1
613818,Yash Dubey,Yash Dubey,37,Male,169.78,163,2015,27,Dec,17,single,Hachi: A Dog's Tale,93 min,"Children & Family Movies, Dramas",6963,Citroen,DS3,1
613818,Saurabh Dubey,Saurabh Sureshnath Dubey,40,Male,169.78,163,2015,27,Dec,17,single,Hachi: A Dog's Tale,93 min,"Children & Family Movies, Dramas",5150,Citroen,DS3,1
613818,Shivam Dubey,Shivam Dubey,32,Male,169.78,163,2015,27,Dec,17,single,Hachi: A Dog's Tale,93 min,"Children & Family Movies, Dramas",1514,Citroen,DS3,1
613818,Shivam Dube,Shivam Dube,34,Male,169.78,163,2015,27,Dec,17,single,Hachi: A Dog's Tale,93 min,"Children & Family Movies, Dramas",1514,Citroen,DS3,1
Male,177.4,161,2022,27,Jul,20,single,The Disciple,128 min,"Dramas, Independent Movies, International Movies",1743,BMW,218,0
